num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Wind_Speed_kmh,cat__Crop_Growth_Stage,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
5.48,52.88,0.86,0.38,35.6,69.01,1759.67,4.59,1.7,Sowing,6.41,Yes,89.14,Central,1812.55,163.404,0.4843923666978351,7.807004017501302
5.87,63.1,1.09,2.44,15.16,85.09,177.45,10.98,15.95,Flowering,2.62,No,88.4,South,240.55,166.45680000000002,0.2752504681096357,7.16314481494358
8.18,48.86,1.49,1.0,27.55,35.69,274.09,6.37,11.12,Flowering,2.75,No,119.7,Central,322.95,175.4935,0.5567545556543905,6.891889581796571
6.32,48.58,0.73,2.95,41.04,36.3,898.65,4.38,5.4,Harvest,0.78,No,30.46,South,947.23,179.7552,0.1695825310165248,7.307035969608889
5.62,42.65,1.34,0.41,37.77,83.06,1631.64,7.15,15.77,Vegetative,1.34,No,98.15,South,1674.2900000000002,270.05550000000005,0.668011207288403,8.05139708213088
7.47,49.24,0.57,1.25,26.58,55.77,1870.55,5.35,7.14,Flowering,6.5,Yes,64.06,North,1919.79,142.20299999999995,0.2258066687336934,7.3020695132069875
7.11,58.64,0.76,2.72,28.84,55.49,950.73,5.84,19.4,Flowering,5.09,Yes,112.32,West,1009.37,168.4256,0.1858993781418385,7.378590812099872
7.77,15.55,1.22,2.37,20.29,70.49,509.27,4.22,10.66,Sowing,9.76,Yes,79.5,Central,524.8199999999999,85.62379999999999,0.3089672797081834,7.266297947636661
7.18,28.52,0.8,0.63,40.14,53.99,1282.96,8.91,18.75,Vegetative,14.53,Yes,24.39,West,1311.48,357.6474,0.3993112425337861,7.681633514865392
5.96,63.86,1.4,2.16,18.05,86.43,1446.51,6.39,10.58,Sowing,1.49,Yes,20.88,North,1510.37,115.3395,0.3667505959274739,7.353121317561268
4.98,38.42,1.25,1.62,23.52,49.88,593.99,5.7,4.51,Sowing,11.87,No,43.84,South,632.41,134.064,0.3900801892686849,7.068323266629862
6.81,30.11,1.03,1.82,34.97,65.06,2365.18,4.75,9.95,Harvest,8.57,No,48.42,North,2395.29,166.1075,0.3113362633496706,7.730239907361883
5.33,34.26,1.22,0.3,30.7,63.91,1394.17,9.36,8.92,Harvest,4.8,No,106.02,Central,1428.43,287.352,0.6618946370558408,7.582248042799795
6.12,14.71,1.4,2.25,24.66,82.24,1794.78,8.56,2.11,Harvest,4.14,Yes,77.43,South,1809.49,211.0896,0.3582122232576188,7.615317265225832
7.89,30.71,0.83,0.55,30.43,28.81,1162.28,5.43,13.66,Vegetative,12.78,No,117.69,South,1192.99,165.23489999999998,0.428845556752228,6.777291519214133
5.8,12.55,0.88,0.49,19.19,75.49,1332.17,9.66,7.4,Flowering,7.86,No,31.55,North,1344.72,185.3754,0.4641138351896721,7.279079565412526
7.83,62.09,0.4,2.32,21.32,90.63,639.42,10.34,5.68,Harvest,7.92,Yes,56.77,South,701.51,220.4488,0.113758885356658,7.566948285792229
5.72,14.69,0.65,1.34,18.41,42.77,1185.74,4.44,3.24,Flowering,13.76,No,99.89,South,1200.43,81.74040000000001,0.245122458032985,6.670000121179471
6.4,20.84,1.11,0.29,41.09,33.0,1274.16,8.11,6.84,Harvest,9.5,No,93.08,South,1295.0,333.2399,0.6208265189803192,7.21300955200022
6.67,65.0,0.9,3.18,21.27,92.72,1097.07,6.2,10.01,Harvest,8.71,Yes,115.8,East,1162.07,131.874,0.1950000150537255,7.587388759422978
5.32,14.13,1.47,0.19,36.66,54.15,1441.78,9.0,5.37,Vegetative,11.17,Yes,112.92,West,1455.91,329.93999999999994,0.8043728156701697,7.593947832085443
7.28,59.38,1.01,1.69,26.5,94.9,508.44,5.83,11.18,Vegetative,13.93,Yes,16.32,East,567.82,154.495,0.318791626036431,7.83036599760111
6.61,30.97,1.52,3.43,38.19,71.98,1263.19,5.13,14.72,Flowering,12.2,No,10.02,South,1294.16,195.9147,0.2949916355004941,7.919325717469041
6.0,36.93,0.37,0.42,12.21,33.39,1087.82,7.93,11.95,Sowing,4.28,Yes,53.63,West,1124.75,96.8253,0.2315587482394942,6.012961571435738
7.28,27.14,0.95,1.95,25.7,44.65,740.65,9.37,2.9,Harvest,1.49,No,110.38,North,767.79,240.809,0.2791713827838722,7.046216375624248
7.24,61.71,1.07,0.59,38.49,67.68,1965.85,9.65,15.32,Flowering,8.83,No,40.36,Central,2027.56,371.4285,0.5145921065614676,7.86557298561957
8.18,43.19,1.09,1.58,38.5,45.01,1778.44,6.73,16.75,Sowing,1.2,No,83.73,West,1821.63,259.105,0.3524022631329528,7.45811983449527
7.63,34.41,1.27,2.6,31.81,43.3,697.21,10.47,5.95,Sowing,0.64,No,89.94,East,731.62,333.0507,0.3021600916324341,7.228659097093841
6.45,59.55,0.96,2.64,40.63,45.42,1902.3,8.11,6.34,Flowering,9.93,Yes,16.47,North,1961.85,329.5093,0.2340726218464,7.521000983561548
6.09,52.18,0.91,2.5,30.89,31.59,1184.93,10.84,12.72,Flowering,9.42,Yes,54.26,North,1237.11,334.8476,0.2311117209633866,6.88429738131747
7.72,12.88,1.35,2.85,32.08,58.62,755.06,4.83,3.09,Harvest,3.38,Yes,108.33,South,767.9399999999999,154.94639999999998,0.3005854772876888,7.539840342038364
5.65,62.33,0.73,0.39,13.69,47.76,914.52,8.74,11.51,Harvest,1.38,Yes,87.55,West,976.85,119.6506,0.4221123415413206,6.484382379242287
6.18,59.5,0.7,2.53,33.1,53.84,1531.02,7.74,13.74,Sowing,0.57,No,70.82,West,1590.52,256.194,0.1809041221129812,7.486110944821653
5.31,15.44,1.31,0.77,35.04,44.97,206.06,9.11,2.5,Harvest,2.35,Yes,77.17,North,221.5,319.2144,0.5539500503997454,7.363120284484331
5.95,59.45,0.63,1.23,12.74,25.2,633.53,7.36,19.11,Flowering,13.51,No,61.46,West,692.98,93.7664,0.2488200393597338,5.774700602757811
5.16,47.31,1.22,2.96,40.71,52.62,1881.1,6.22,5.07,Harvest,10.61,Yes,29.44,North,1928.41,253.2162,0.2685610310050025,7.670036747695892
7.12,46.1,0.54,3.4,28.44,47.32,289.61,5.44,11.64,Harvest,11.13,No,19.36,West,335.71000000000004,154.7136,0.1157607902756156,7.205472431171046
6.22,63.25,1.53,1.66,17.17,80.36,307.0,6.03,13.62,Vegetative,2.07,Yes,23.38,East,370.25,103.5351,0.4543746111404386,7.230404704940994
6.89,62.59,1.35,0.14,27.18,93.92,2014.27,5.98,17.43,Vegetative,6.75,No,46.24,North,2076.86,162.5364,0.7812544480702122,7.845316423173911
5.42,30.59,1.19,3.37,29.22,62.48,1259.2,8.78,10.46,Sowing,5.4,No,95.08,Central,1289.79,256.55159999999995,0.2408350991549922,7.510247507332175
6.63,33.57,1.03,3.47,35.41,26.35,2046.94,6.2,4.17,Sowing,0.73,No,76.73,North,2080.51,219.542,0.2073596836129477,6.839533717102295
7.84,43.49,0.76,1.35,14.32,74.23,1171.28,7.91,14.8,Sowing,12.81,No,65.3,West,1214.77,113.2712,0.2802073980350751,6.969765857563691
5.86,47.11,0.59,3.06,19.43,58.22,758.79,4.07,9.7,Sowing,14.79,No,55.07,Central,805.9,79.0801,0.1356842459856236,7.031930816767606
6.47,37.26,1.27,2.91,16.29,83.83,1045.35,8.99,6.48,Sowing,0.94,No,2.36,North,1082.61,146.4471,0.2812676822741173,7.220074377113512
5.69,52.14,0.52,2.95,19.45,32.02,1682.07,6.43,3.23,Flowering,8.7,No,115.37,South,1734.21,125.0635,0.1236728297124469,6.435812170161219
4.88,39.06,0.34,3.43,13.45,38.28,817.38,6.97,11.88,Flowering,2.53,No,56.66,South,856.44,93.7465,0.0739467208432056,6.245847041833815
4.84,18.91,1.49,1.42,31.98,50.81,209.2,10.44,4.41,Flowering,13.28,Yes,60.51,South,228.11,333.8712,0.4797698338286794,7.393819124765885
6.53,58.66,0.61,0.41,12.99,62.42,1904.47,10.37,1.56,Flowering,10.51,No,74.24,West,1963.13,134.7063,0.3595078070230365,6.699298102964346
5.85,29.37,0.81,2.86,40.99,36.41,1586.96,10.46,1.81,Flowering,1.86,No,46.76,Central,1616.33,428.75540000000007,0.1904918882040664,7.308841413364318
7.43,11.33,0.57,1.39,24.3,94.89,1878.51,9.14,6.25,Sowing,6.8,No,69.55,North,1889.84,222.10200000000003,0.2138959023925497,7.7436282661985105
7.36,53.53,0.86,2.29,40.73,42.62,1995.88,5.5,13.5,Flowering,9.05,Yes,115.27,Central,2049.4100000000003,224.015,0.2322207694653263,7.459864448337298
6.24,21.4,0.61,0.84,31.34,82.88,1137.5,5.71,7.97,Sowing,2.59,Yes,81.09,North,1158.9,178.9514,0.2863224529357414,7.862673932959056
6.66,62.65,0.71,0.54,17.02,43.76,534.55,5.76,8.45,Harvest,14.23,Yes,70.16,East,597.1999999999999,98.0352,0.379147799790791,6.614451031682175
7.54,62.91,1.26,1.28,23.02,80.03,1929.26,7.38,3.6,Harvest,8.91,No,57.98,West,1992.17,169.8876,0.4399512841793336,7.5193076229394045
7.47,28.0,1.09,1.88,24.18,70.5,381.81,9.06,16.81,Harvest,6.49,Yes,17.7,South,409.81,219.0708,0.3209758005512445,7.4417249999339745
7.63,10.89,1.43,1.74,31.6,48.82,690.69,4.68,13.1,Vegetative,7.31,No,52.02,South,701.58,147.888,0.4199581154107312,7.341945184688709
6.95,37.06,0.55,2.24,28.57,29.42,422.66,4.73,12.34,Harvest,1.54,Yes,19.77,West,459.72,135.13610000000003,0.1567926892900969,6.735220950631965
5.66,46.85,1.36,2.12,18.49,37.02,1190.27,6.34,11.32,Harvest,6.92,Yes,62.22,North,1237.12,117.2266,0.3617900446055028,6.530148207244485
7.08,11.05,0.75,3.06,25.81,74.48,1442.67,8.99,15.09,Vegetative,14.82,Yes,24.6,East,1453.72,232.0319,0.1695141105040285,7.561812713812194
7.57,58.29,1.09,2.7,37.24,58.06,107.45,8.75,1.11,Harvest,11.0,Yes,35.41,South,165.74,325.85,0.2581975917726451,7.679322805744804
8.01,33.09,0.96,2.31,13.3,43.31,1018.67,5.74,18.95,Harvest,11.34,Yes,3.44,South,1051.76,76.34200000000001,0.2546656378515616,6.357882127065476
5.49,8.86,1.55,2.58,15.35,71.04,2119.8,7.17,8.55,Harvest,11.01,No,24.28,East,2128.6600000000003,110.0595,0.3597428587700692,6.995275193311399
7.59,32.89,0.93,3.16,32.36,41.86,1781.64,10.06,16.07,Sowing,13.45,No,18.13,North,1814.53,325.5416,0.2017627562892594,7.211991767823857
8.05,43.76,1.19,2.57,37.81,77.1,1752.56,7.2,3.78,Sowing,6.91,Yes,24.8,East,1796.32,272.232,0.2876820724517809,7.978019875052588
5.86,43.14,1.03,2.48,23.38,60.35,1465.67,9.95,17.15,Vegetative,5.01,No,93.21,West,1508.8100000000002,232.631,0.259264859728204,7.252750378320654
6.97,43.92,0.85,1.68,33.17,76.41,1118.89,6.39,14.17,Flowering,1.22,No,79.64,South,1162.8100000000002,211.9563,0.2754810764224401,7.838153904875567
6.69,50.7,0.66,2.5,17.05,26.04,677.81,7.6,6.99,Sowing,10.67,No,13.73,Central,728.51,129.58,0.1727521057778039,6.098033831909937
7.17,39.79,1.1,1.05,20.3,42.36,1935.7,7.64,12.53,Harvest,6.5,No,86.44,Central,1975.49,155.092,0.4295626596872249,6.757987646221499
6.1,45.7,0.34,1.19,40.02,45.87,1027.08,4.33,1.64,Vegetative,13.63,No,82.65,North,1072.78,173.28660000000002,0.1443177589110194,7.515735235601893
6.27,60.25,1.41,0.61,35.68,41.87,744.09,7.98,12.8,Vegetative,2.62,Yes,115.38,South,804.34,284.7264,0.6290226523904067,7.309829042978113
7.93,37.37,1.53,2.61,36.57,79.39,2145.35,9.24,2.7,Flowering,3.58,Yes,14.62,North,2182.72,337.90680000000003,0.3533453071222842,7.973945025149358
6.85,41.21,0.5,0.99,30.03,94.78,876.88,7.85,17.41,Harvest,10.07,No,92.34,West,918.09,235.7355,0.2241480717402152,7.954106577125608
6.11,13.11,1.45,2.5,23.68,54.33,740.04,7.22,18.23,Sowing,14.67,No,1.1,West,753.15,170.9696,0.3466246080852309,7.160484350627562
8.15,13.45,1.57,0.8,34.19,78.88,2174.44,5.66,11.83,Sowing,10.98,No,53.8,East,2187.89,193.5154,0.6271260794621514,7.900231640327373
6.88,61.45,1.22,0.39,18.56,70.24,286.34,6.5,5.07,Flowering,3.49,Yes,93.17,West,347.79,120.64,0.6300464741920015,7.17369345709757
7.16,9.0,0.5,2.37,20.59,92.95,1328.28,7.31,9.42,Harvest,9.77,Yes,90.53,South,1337.28,150.5129,0.13834176267742,7.557389608328725
5.51,62.1,1.44,3.01,39.71,44.56,706.74,9.39,19.06,Vegetative,3.33,No,76.19,West,768.84,372.8769,0.3068243673566749,7.479004619678645
5.46,57.19,1.28,0.74,24.4,76.25,304.22,8.76,5.65,Flowering,9.08,Yes,107.95,North,361.41,213.744,0.5513717181603406,7.529137893312772
6.49,60.14,0.92,2.41,24.86,29.95,1725.27,8.56,11.39,Sowing,12.73,No,119.4,West,1785.41,212.8016,0.238855250718973,6.614131590034487
8.07,15.3,0.84,1.45,40.1,57.95,1991.15,5.04,15.96,Vegetative,6.8,No,81.28,Central,2006.45,202.104,0.2947995402206448,7.751387142091063
6.75,33.08,0.34,2.24,13.91,82.37,1566.54,8.99,9.4,Sowing,8.76,Yes,50.93,West,1599.62,125.0509,0.0997894706083709,7.044701696266382
5.34,60.35,1.53,0.97,38.94,54.17,1194.28,5.33,18.47,Flowering,7.74,Yes,102.16,North,1254.63,207.5502,0.5747294257454708,7.654623210272056
7.78,26.61,0.93,0.91,27.24,67.84,715.1,6.1,4.46,Sowing,2.28,Yes,119.3,East,741.71,166.164,0.3967008101145762,7.522379463188774
7.01,51.35,0.65,1.97,23.23,81.68,1319.04,9.83,5.34,Harvest,8.01,Yes,8.39,East,1370.39,228.3509,0.1979120730230714,7.548780611472395
6.01,9.08,0.48,1.3,17.19,43.01,1744.19,4.27,12.76,Harvest,7.34,No,12.52,North,1753.27,73.40129999999999,0.1895418047674417,6.60711210652362
7.23,32.98,0.92,2.64,35.96,69.83,2275.3,6.71,15.14,Flowering,9.72,No,42.22,North,2308.28,241.2916,0.2253389418776454,7.828869081131236
5.59,52.13,0.61,3.21,35.91,57.91,1000.8,5.04,9.36,Vegetative,8.32,Yes,43.2,Central,1052.93,180.9864,0.1353112803682189,7.640386647598187
4.86,14.24,0.44,0.61,35.22,64.04,1667.75,5.04,12.56,Harvest,4.67,Yes,100.82,East,1681.99,177.5088,0.2416056141539452,7.721565255815784
7.37,60.21,0.63,1.7,32.75,59.69,295.46,8.89,17.36,Flowering,6.74,No,110.49,South,355.67,291.14750000000004,0.209720530982069,7.578578882320142
6.01,13.37,1.06,0.9,25.17,48.25,1515.54,8.24,17.35,Sowing,6.15,No,70.75,North,1528.91,207.40080000000003,0.4433353821635742,7.102871714424101
8.12,45.11,0.88,0.14,23.91,91.97,626.13,6.74,12.11,Flowering,9.91,No,109.78,West,671.24,161.1534,0.5720692490067093,7.696213866618382
7.18,55.67,0.38,3.15,36.59,63.28,900.18,9.0,10.01,Flowering,2.4,Yes,105.62,North,955.85,329.31000000000006,0.0876136052523357,7.747776097236512
7.68,62.02,1.54,1.44,28.4,58.32,2263.44,10.32,11.29,Flowering,8.76,No,73.99,East,2325.46,293.088,0.4892837799912358,7.412937810410591
6.9,47.61,1.57,0.37,19.49,34.77,429.37,6.58,3.03,Vegetative,5.7,No,53.96,Central,476.98,128.24419999999998,0.7635988415105567,6.520131022204226
8.03,30.88,1.33,2.68,32.85,43.17,1944.09,9.93,15.54,Sowing,2.88,No,21.16,South,1974.97,326.2005,0.3085231629159338,7.257802457728124
7.53,36.41,1.53,2.9,39.28,67.89,345.07,10.55,5.97,Vegetative,10.15,Yes,14.11,East,381.48,414.40400000000005,0.3309625808102433,7.888979154120308
7.21,61.98,0.35,0.16,30.98,48.71,1122.25,8.6,10.32,Flowering,13.79,Yes,87.46,South,1184.23,266.428,0.2636896457085597,7.319888638137197
8.17,15.29,1.44,2.11,21.47,32.76,2106.81,8.95,9.98,Sowing,7.01,Yes,29.17,Central,2122.1,192.1565,0.3805045067717162,6.5572856138447415
6.31,40.71,0.57,3.03,40.45,74.35,152.73,5.71,3.0,Flowering,6.11,Yes,65.73,Central,193.44,230.9695,0.1322899275364576,8.009182767919441
4.91,54.35,1.36,1.12,24.77,49.1,750.53,8.39,17.59,Sowing,5.6,Yes,80.66,North,804.88,207.8203,0.4956162051024618,7.104314168909993
6.07,24.34,1.47,3.5,21.57,29.06,1190.9,4.49,14.18,Flowering,14.85,No,21.7,Central,1215.24,96.8493,0.2826695306282366,6.442260190972985
4.99,42.42,0.48,2.59,14.46,78.43,2377.91,9.54,2.48,Flowering,10.92,No,23.71,Central,2420.33,137.9484,0.1254907969543161,7.034474093604187
8.01,42.62,1.14,1.07,41.56,81.53,2337.82,7.55,1.94,Flowering,12.59,No,54.02,North,2380.44,313.778,0.4387223298646467,8.128404299057086
8.04,50.18,0.47,0.81,22.02,63.5,1778.4,8.94,7.75,Harvest,3.39,No,68.74,West,1828.58,196.8588,0.230848597688615,7.243705951040769
7.91,59.66,0.6,3.19,26.3,90.09,705.3,7.63,14.03,Harvest,7.13,Yes,12.17,Central,764.9599999999999,200.669,0.1338296774887775,7.770800074461469
6.68,16.83,0.74,2.69,16.94,79.49,1567.78,8.13,9.6,Vegetative,12.55,Yes,5.12,West,1584.61,137.72220000000002,0.1827731260046084,7.206051273942621
4.83,14.79,1.22,3.43,18.97,47.23,2252.55,6.77,5.58,Sowing,6.71,No,90.15,North,2267.34,128.4269,0.2432559611013053,6.799003575296103
6.4,24.7,0.95,0.57,14.84,55.14,967.66,8.52,19.14,Sowing,1.25,No,15.83,Central,992.36,126.4368,0.4731832821631153,6.708422976361466
4.94,48.68,1.29,1.85,22.89,55.14,2427.44,4.45,15.16,Harvest,6.46,Yes,9.4,East,2476.12,101.8605,0.3733767935566638,7.141367521826907
6.25,28.58,0.32,2.84,28.4,75.38,2019.08,8.23,10.66,Vegetative,1.42,No,101.3,South,2047.66,233.732,0.0800427076735364,7.669398140783779
5.73,18.52,0.57,1.75,31.83,32.91,2487.87,4.55,17.44,Flowering,10.77,No,98.18,East,2506.39,144.82649999999998,0.1883638712499172,6.955139979759966
7.16,55.61,1.34,1.47,41.68,36.05,1075.6,4.4,4.01,Harvest,12.18,No,38.91,Central,1131.2099999999998,183.392,0.4334110384987238,7.315593568865487
6.19,41.12,1.14,2.2,41.96,51.8,453.31,5.81,10.38,Harvest,4.59,No,87.17,South,494.43,243.7876,0.3047235383066326,7.68456690847813
7.22,41.21,0.58,1.05,39.02,28.95,1274.59,5.32,13.38,Flowering,11.89,No,98.89,West,1315.8,207.58640000000003,0.2491440530393563,7.030529394009526
6.96,30.49,1.03,2.98,31.86,44.76,1480.11,6.16,5.05,Flowering,14.43,Yes,62.74,Central,1510.6,196.2576,0.2301540958004271,7.263367178088877
5.73,39.74,0.84,1.53,24.82,27.68,1491.38,6.54,14.19,Harvest,13.33,Yes,28.17,East,1531.12,162.3228,0.2866934416248415,6.533814419001494
5.63,28.11,0.32,0.44,30.53,36.48,1848.32,8.42,2.31,Harvest,8.29,Yes,45.43,East,1876.43,257.06260000000003,0.2006706954621512,7.01637144924057
7.64,27.3,1.19,1.03,19.31,62.99,2047.55,8.75,15.52,Flowering,11.51,Yes,0.79,South,2074.85,168.96249999999998,0.4613455665026209,7.104420882943881
8.12,20.58,1.37,2.85,38.94,59.55,121.77,6.3,13.75,Vegetative,4.76,No,118.43,Central,142.35,245.322,0.3044242535948545,7.749269446013512
7.25,24.58,0.83,3.5,16.39,72.54,1058.76,4.54,4.62,Harvest,4.65,No,102.16,West,1083.34,74.4106,0.1692738414014791,7.081650265077206
6.05,9.29,0.42,3.23,34.42,60.15,28.5,6.68,11.21,Vegetative,13.18,Yes,21.15,Central,37.79,229.9256,0.0946652265410783,7.635962123679903
6.54,12.55,0.34,2.57,28.82,64.17,2058.21,4.33,18.58,Harvest,1.54,No,82.58,East,2070.76,124.7906,0.0909717782057267,7.523145978127201
6.54,58.16,0.95,1.71,41.88,37.47,961.94,4.72,2.69,Flowering,14.46,Yes,110.13,West,1020.1,197.6736,0.3005145125216653,7.358986045542073
5.38,60.23,1.08,1.88,24.46,88.54,1546.99,4.97,3.39,Harvest,8.16,Yes,8.77,Central,1607.22,121.5662,0.3184537311185346,7.680955197934542
7.23,29.13,0.81,3.02,15.67,52.99,2016.33,4.52,16.65,Sowing,6.86,No,3.9,West,2045.46,70.82839999999999,0.1835645650335516,6.7230548549257945
7.91,42.85,1.33,3.21,26.33,29.99,366.18,7.35,7.17,Vegetative,8.24,Yes,69.15,Central,409.03,193.5255,0.2745318530649024,6.672838570225362
7.11,24.58,1.36,3.03,28.04,42.37,1908.56,6.26,12.71,Flowering,4.13,No,3.33,East,1933.14,175.5304,0.2907790089623142,7.080913984779256
4.94,23.08,1.25,1.36,28.15,35.82,2183.74,8.41,12.01,Sowing,9.04,No,34.04,East,2206.82,236.7415,0.4250461533072708,6.917044995638184
5.02,60.88,0.74,0.91,21.36,26.85,2040.11,5.11,8.64,Vegetative,1.03,No,64.62,North,2100.99,109.1496,0.3274563979395923,6.3535279472056105
6.69,31.48,0.75,2.03,19.44,35.76,131.65,9.79,19.18,Sowing,10.57,Yes,0.6,South,163.13,190.3176,0.2211613901102185,6.545600203658464
8.14,52.09,1.17,1.36,37.35,63.95,1998.88,5.48,7.74,Vegetative,13.74,Yes,24.44,West,2050.9700000000003,204.67800000000005,0.4026362519076866,7.778853019097511
8.18,11.6,1.25,0.96,25.27,79.29,2030.66,10.35,15.02,Vegetative,1.15,Yes,100.86,West,2042.26,261.5445,0.4933264638994986,7.60322890127671
7.74,22.87,1.0,2.94,14.76,30.83,909.19,6.71,11.78,Sowing,5.94,Yes,81.08,East,932.06,99.0396,0.2261846078899886,6.122604206818248
6.56,46.12,1.38,1.98,24.08,71.88,52.7,5.93,14.36,Harvest,7.9,Yes,58.6,West,98.82,142.7944,0.3805487568436298,7.456957259532878
7.98,62.39,0.36,0.39,21.51,36.11,2263.03,4.54,8.4,Vegetative,14.96,No,6.47,West,2325.42,97.6554,0.2303120407928222,6.656374405636663
6.35,21.33,1.23,0.73,40.87,44.42,349.17,5.73,5.71,Harvest,1.56,No,89.3,South,370.5,234.1851,0.5370678598262815,7.504636793406044
6.48,39.74,1.23,2.22,15.09,45.73,174.33,9.99,10.68,Flowering,6.81,No,73.18,South,214.07,150.7491,0.3235227366218319,6.538234898842682
5.76,38.95,1.34,2.28,31.18,37.13,1652.99,7.3,14.44,Flowering,2.73,Yes,9.68,West,1691.94,227.614,0.3425512826975951,7.055065530620706
8.16,54.46,1.52,3.06,33.79,28.34,1143.04,4.16,19.54,Flowering,2.58,Yes,81.97,West,1197.5,140.5664,0.3180058027795782,6.865482858101937
6.9,60.71,1.01,0.36,41.74,39.82,412.82,10.87,16.32,Sowing,10.23,Yes,107.58,South,473.53,453.7138,0.5554052553990791,7.416430672659448
5.07,42.79,0.51,2.37,12.37,56.29,1647.77,6.33,16.84,Flowering,11.08,Yes,6.56,Central,1690.56,78.3021,0.1409224092709117,6.547226203123836
5.54,35.19,0.35,0.63,38.21,70.26,651.74,7.21,4.94,Flowering,13.53,No,41.82,North,686.9300000000001,275.4941,0.1945168298877729,7.895672329109792
6.18,46.18,1.48,1.81,41.83,50.48,1261.71,10.27,5.93,Sowing,11.23,Yes,40.78,East,1307.89,429.5941,0.4231022495942712,7.655664470968715
6.47,52.15,1.12,0.32,25.52,75.25,1464.45,6.8,1.33,Sowing,12.13,Yes,71.89,South,1516.6,173.536,0.614366302706831,7.5607989568447485
6.93,35.49,0.33,2.64,34.24,53.06,2030.45,4.2,9.67,Sowing,13.09,No,82.4,Central,2065.94,143.80800000000002,0.0867824130504497,7.505368174628083
5.06,29.33,1.53,1.24,23.64,89.92,217.46,8.86,8.84,Flowering,6.09,No,5.09,South,246.79,209.4504,0.5205991355929709,7.662330899386698
5.74,53.69,1.18,3.06,15.8,43.66,1548.52,8.74,8.19,Sowing,8.98,Yes,50.44,Central,1602.21,138.092,0.2551385247193094,6.537890878166787
6.86,12.77,1.32,1.62,15.14,91.42,1515.67,10.92,13.04,Vegetative,9.1,Yes,42.97,West,1528.44,165.3288,0.4080064055368369,7.233526751817238
4.97,61.4,0.61,2.52,30.07,54.72,429.6,7.68,4.85,Flowering,10.87,Yes,110.98,West,491.0,230.9376,0.1598164173629356,7.406364829437987
6.0,54.83,0.61,2.92,40.07,81.76,992.01,5.51,15.35,Harvest,5.56,No,92.97,West,1046.84,220.7857,0.1446302856925715,8.094721243353739
6.83,54.44,1.08,1.64,20.24,64.53,1317.95,6.29,5.42,Vegetative,12.41,Yes,5.4,Central,1372.39,127.3096,0.3429447511268304,7.17555642907276
6.82,18.49,0.85,3.26,30.75,44.31,939.0,5.89,9.37,Harvest,8.95,No,116.28,East,957.49,181.1175,0.181930243934334,7.217834037718482
4.83,41.52,1.47,0.83,33.19,27.93,1852.17,8.39,10.69,Sowing,1.29,Yes,30.16,South,1893.69,278.4641,0.589606501619105,6.833028176745395
6.01,57.1,0.46,2.12,17.78,32.28,210.51,9.53,16.79,Sowing,12.92,Yes,18.68,East,267.61,169.4434,0.1375297985912179,6.354262904623693
4.82,46.71,1.47,0.31,15.07,62.74,1402.66,5.08,18.51,Vegetative,14.51,Yes,4.06,East,1449.37,76.5556,0.7524237904894855,6.852762307114754
7.84,28.0,0.33,1.32,23.19,69.98,2353.38,9.95,1.24,Sowing,7.13,Yes,21.0,South,2381.38,230.7405,0.1329924543199122,7.392546653565737
6.82,13.31,1.55,3.01,35.9,43.28,1910.38,5.18,6.93,Flowering,9.16,No,36.41,Central,1923.69,185.962,0.3268068669440132,7.349071326363618
7.61,24.62,1.52,1.67,30.87,85.02,580.95,5.85,9.12,Vegetative,10.87,No,40.7,West,605.57,180.5895,0.4506222615218882,7.873052304049116
6.5,36.85,1.4,1.09,38.55,52.38,1590.45,5.18,16.01,Sowing,1.01,Yes,21.32,West,1627.3,199.689,0.5127376702376162,7.61097605012519
8.1,35.09,1.23,1.64,29.18,49.98,427.46,7.6,2.9,Harvest,9.15,No,94.78,North,462.55,221.768,0.3824755898834656,7.28579190876324
7.83,19.66,1.57,1.38,18.23,40.4,1371.21,9.78,11.71,Harvest,9.53,Yes,13.35,East,1390.87,178.2894,0.5066150912296472,6.603255240697513
4.85,12.26,0.65,3.14,17.95,94.77,148.33,5.67,3.78,Harvest,13.86,No,64.7,East,160.59,101.7765,0.1458346235856008,7.439630693189413
6.41,37.97,0.89,1.45,22.8,53.88,2300.78,4.72,7.22,Harvest,3.39,Yes,59.07,Central,2338.75,107.616,0.3098827824319734,7.114333581032373
5.73,11.54,1.54,2.08,32.45,40.47,292.19,10.53,4.53,Sowing,1.93,Yes,49.11,West,303.73,341.6985,0.4054651081081644,7.181022581034268
