num__Soil_pH,num__Soil_Moisture,num__Organic_Carbon,num__Electrical_Conductivity,num__Temperature_C,num__Humidity,num__Rainfall_mm,num__Sunlight_Hours,cat__Soil_Type,cat__Wind_Speed_kmh,cat__Crop_Type,cat__Crop_Growth_Stage,cat__Season,cat__Irrigation_Type,cat__Water_Source,cat__Field_Area_hectare,cat__Mulching_Used,cat__Previous_Irrigation_mm,cat__Region,Total_Water,Evaporation,Soil_Fertility,Heat_Stress
5.94,33.64,1.29,1.7,35.25,58.72,2315.43,7.76,Clay,12.0,Wheat,Vegetative,Kharif,Rainfed,Groundwater,14.14,Yes,85.09,Central,2349.0699999999997,273.54,0.3905394578914887,7.635728916694128
5.81,56.5,0.74,0.49,25.14,80.27,501.07,4.77,Clay,17.02,Sugarcane,Flowering,Rabi,Sprinkler,Groundwater,6.38,No,91.21,North,557.5699999999999,119.91779999999999,0.40322546551465965,7.610351575699236
6.66,32.17,0.72,0.31,24.22,93.25,687.47,6.16,Silt,11.6,Rice,Flowering,Kharif,Canal,Rainwater,11.93,Yes,110.81,North,719.64,149.1952,0.43800865584063575,7.722905467466165
5.79,57.37,1.25,3.44,39.26,88.0,1152.0,6.05,Loamy,2.22,Maize,Vegetative,Kharif,Sprinkler,River,12.97,Yes,5.84,Central,1209.37,237.52299999999997,0.24805587169410617,8.147832407098894
6.19,44.06,1.55,2.43,32.03,38.83,537.01,8.41,Clay,13.96,Cotton,Vegetative,Zaid,Drip,River,10.67,No,43.48,East,581.0699999999999,269.3723,0.372869629858713,7.126669820627277
6.62,43.61,1.04,2.56,18.78,88.89,1936.06,10.97,Clay,13.07,Potato,Flowering,Rabi,Canal,Reservoir,8.86,Yes,12.54,West,1979.6699999999998,206.0166,0.2562957586311102,7.420790978730048
7.97,24.9,0.68,0.17,31.58,62.23,57.76,9.8,Loamy,2.3,Rice,Harvest,Zaid,Canal,Rainwater,8.38,Yes,108.22,West,82.66,309.484,0.4581818902805687,7.583869925991087
5.43,35.62,0.93,0.5,30.33,63.69,913.26,10.39,Clay,9.63,Sugarcane,Flowering,Zaid,Canal,Reservoir,4.44,Yes,33.87,West,948.88,315.1287,0.4824261492442927,7.566682426121991
4.94,9.52,1.41,0.65,36.33,85.77,1158.81,10.89,Sandy,2.74,Sugarcane,Vegetative,Rabi,Drip,River,14.58,Yes,78.82,West,1168.33,395.6337,0.6176396280518002,8.044634011530837
5.48,18.42,0.98,1.7,21.88,89.57,1990.81,7.87,Sandy,4.17,Cotton,Harvest,Rabi,Canal,River,2.66,No,98.0,Central,2009.23,172.19559999999998,0.3096609791705561,7.581103548238998
6.89,46.46,0.41,0.83,19.69,33.99,465.02,6.94,Loamy,5.78,Potato,Vegetative,Rabi,Sprinkler,Groundwater,1.08,No,10.51,Central,511.47999999999996,136.64860000000002,0.2021598990136189,6.507670321870984
7.12,17.11,0.82,0.56,19.97,94.31,953.11,6.46,Loamy,2.63,Potato,Flowering,Kharif,Canal,Reservoir,7.67,No,39.58,South,970.22,129.00619999999998,0.4224146664219376,7.5413491979892315
6.94,51.32,0.99,0.11,37.48,73.09,201.06,4.72,Silt,7.03,Wheat,Sowing,Zaid,Drip,Reservoir,2.03,No,107.71,Central,252.38,176.90559999999996,0.6375773294051346,7.915863990932206
5.08,37.03,0.93,2.35,16.14,45.79,2283.92,10.56,Clay,3.38,Wheat,Harvest,Zaid,Sprinkler,Rainwater,3.82,Yes,83.62,South,2320.9500000000003,170.4384,0.24499266375673034,6.606718562238899
5.35,49.0,1.12,0.27,32.96,43.68,1676.37,9.53,Silt,17.97,Sugarcane,Vegetative,Zaid,Drip,River,7.66,Yes,96.02,East,1725.37,314.1088,0.6322764654729194,7.272879387984314
7.62,50.5,0.74,1.7,29.11,92.06,2230.28,8.52,Sandy,7.25,Cotton,Sowing,Zaid,Canal,River,2.8,No,30.82,Central,2280.78,248.01719999999997,0.24221969837502355,7.893895379444859
6.42,63.75,0.91,2.13,33.83,87.14,2215.65,7.25,Sandy,9.45,Sugarcane,Harvest,Rabi,Rainfed,Groundwater,6.82,No,10.82,South,2279.4,245.26749999999998,0.25521168742099687,7.989203165176498
8.01,63.03,0.65,0.19,15.51,46.9,1465.54,6.26,Loamy,1.87,Wheat,Sowing,Zaid,Sprinkler,Reservoir,10.29,No,87.11,North,1528.57,97.09259999999999,0.43581226449745625,6.590876432082174
6.11,25.74,1.52,1.07,32.25,81.85,1736.7,6.09,Sandy,0.88,Cotton,Sowing,Zaid,Drip,River,0.59,No,80.09,South,1762.44,196.4025,0.5506035952229098,7.878785111628135
6.93,51.68,1.47,2.93,15.5,71.01,2230.79,9.59,Silt,8.36,Rice,Sowing,Kharif,Drip,Reservoir,6.44,No,110.58,West,2282.47,148.645,0.31775952768905885,7.004568873546474
8.19,52.76,0.9,2.93,24.29,85.69,292.5,10.18,Silt,13.43,Cotton,Flowering,Kharif,Drip,Reservoir,14.72,No,91.44,Central,345.26,247.2722,0.20620704178331145,7.641281203841471
5.48,40.14,0.81,1.34,40.6,79.61,731.38,9.23,Loamy,16.3,Potato,Vegetative,Rabi,Rainfed,Rainwater,14.37,Yes,91.67,South,771.52,374.73800000000006,0.29725152346793166,8.081217121906834
5.16,31.7,1.13,0.98,37.08,53.41,591.23,10.35,Clay,17.38,Wheat,Vegetative,Rabi,Drip,Rainwater,4.29,No,114.01,Central,622.9300000000001,383.77799999999996,0.4515258814846988,7.591580545193895
6.76,47.31,0.5,1.75,25.28,65.0,1293.64,6.82,Clay,16.57,Maize,Sowing,Kharif,Canal,Groundwater,6.74,Yes,34.44,East,1340.95,172.4096,0.16705408466316618,7.405009222718033
5.43,12.63,1.54,3.03,34.61,81.89,2474.68,6.25,Clay,15.73,Potato,Vegetative,Zaid,Canal,Reservoir,14.23,Yes,11.54,East,2487.31,216.3125,0.3236286779806011,7.949872310343977
4.83,18.06,1.0,3.28,22.57,54.65,2101.21,9.04,Sandy,3.86,Cotton,Harvest,Kharif,Rainfed,Groundwater,1.83,No,20.32,Central,2119.27,204.03279999999998,0.20997308812446472,7.118381210775973
7.89,59.84,1.33,1.26,14.46,56.88,116.44,10.7,Loamy,19.7,Potato,Vegetative,Rabi,Canal,Groundwater,8.58,Yes,102.17,West,176.28,154.722,0.4627873892159931,6.713545091645283
7.31,18.1,1.44,0.31,33.36,34.8,1354.4,8.2,Clay,4.46,Potato,Sowing,Zaid,Sprinkler,Groundwater,13.78,Yes,92.37,West,1372.5,273.55199999999996,0.7415737744654196,7.057835973357872
5.05,25.24,0.97,1.03,17.79,59.93,2130.35,8.45,Silt,5.21,Wheat,Vegetative,Rabi,Rainfed,Reservoir,9.83,Yes,49.87,West,2155.5899999999997,150.32549999999998,0.39057649561441365,6.972751226734201
7.99,31.57,1.41,3.21,36.18,30.39,2320.52,5.01,Sandy,2.73,Rice,Flowering,Zaid,Rainfed,Rainwater,11.93,Yes,30.68,West,2352.09,181.2618,0.28886901621130967,7.003529169437876
6.27,61.67,0.33,0.68,13.42,43.64,2233.82,4.62,Clay,1.33,Maize,Sowing,Rabi,Canal,Groundwater,1.31,Yes,30.23,North,2295.4900000000002,62.0004,0.17934092865581683,6.374426344354884
5.38,49.28,1.19,1.25,34.36,58.56,790.57,7.74,Silt,7.68,Sugarcane,Sowing,Kharif,Canal,Groundwater,2.97,No,115.52,North,839.85,265.9464,0.4245412551689782,7.607441831167551
6.01,20.47,0.76,2.29,36.55,67.46,1104.19,8.56,Clay,14.31,Potato,Sowing,Rabi,Canal,Groundwater,2.02,Yes,47.37,West,1124.66,312.868,0.20782931634116725,7.81062150403656
7.26,27.96,1.49,3.49,22.38,29.41,1491.98,9.76,Loamy,6.63,Wheat,Flowering,Zaid,Rainfed,Rainwater,10.85,Yes,21.72,South,1519.94,218.4288,0.2865678662083775,6.4910206072157415
5.81,37.77,1.59,2.01,32.58,86.79,687.08,5.3,Silt,11.82,Potato,Vegetative,Rabi,Sprinkler,Groundwater,13.0,No,16.06,North,724.85,172.67399999999998,0.42411622473426497,7.947543602844141
7.91,58.21,0.67,2.67,20.81,51.04,1173.99,9.25,Loamy,17.31,Sugarcane,Harvest,Zaid,Rainfed,Reservoir,6.76,Yes,51.34,Central,1232.2,192.49249999999998,0.1676826860458346,6.968984329859224
7.49,40.21,1.11,0.59,36.74,79.46,1067.03,4.16,Silt,5.58,Wheat,Sowing,Kharif,Canal,Reservoir,1.68,Yes,68.01,Central,1107.24,152.8384,0.5295177567781434,7.979462312303665
5.12,60.93,0.56,1.85,24.3,74.64,56.84,4.4,Silt,16.47,Sugarcane,Flowering,Kharif,Rainfed,Rainwater,13.07,Yes,34.9,East,117.77000000000001,106.92000000000002,0.17939329701486628,7.503704098244519
6.81,30.06,0.62,0.63,35.08,58.04,2355.53,4.93,Clay,17.95,Rice,Vegetative,Kharif,Canal,Groundwater,1.65,Yes,93.86,West,2385.59,172.94439999999997,0.3223502013976578,7.619254623660248
5.85,25.82,0.59,2.23,34.92,27.62,1048.46,8.94,Silt,0.63,Cotton,Harvest,Kharif,Canal,River,14.03,No,12.43,East,1074.28,312.1848,0.16776828538391864,6.87263615878444
5.98,10.93,1.11,3.04,33.86,61.83,2133.99,6.47,Loamy,16.61,Cotton,Vegetative,Kharif,Canal,River,0.98,No,32.69,South,2144.9199999999996,219.0742,0.24275202270258608,7.647100600653656
5.48,52.88,0.86,0.38,35.6,69.01,1759.67,4.59,Clay,1.7,Maize,Sowing,Rabi,Canal,River,6.41,Yes,89.14,Central,1812.5500000000002,163.404,0.48439236669783514,7.807004017501302
5.87,63.1,1.09,2.44,15.16,85.09,177.45,10.98,Silt,15.95,Cotton,Flowering,Rabi,Drip,Reservoir,2.62,No,88.4,South,240.54999999999998,166.45680000000002,0.2752504681096357,7.16314481494358
8.18,48.86,1.49,1.0,27.55,35.69,274.09,6.37,Loamy,11.12,Sugarcane,Flowering,Zaid,Rainfed,Rainwater,2.75,No,119.7,Central,322.95,175.4935,0.5567545556543905,6.891889581796571
6.32,48.58,0.73,2.95,41.04,36.3,898.65,4.38,Loamy,5.4,Maize,Harvest,Rabi,Canal,River,0.78,No,30.46,South,947.23,179.7552,0.16958253101652487,7.307035969608889
5.62,42.65,1.34,0.41,37.77,83.06,1631.64,7.15,Sandy,15.77,Rice,Vegetative,Kharif,Canal,Rainwater,1.34,No,98.15,South,1674.2900000000002,270.05550000000005,0.668011207288403,8.05139708213088
7.47,49.24,0.57,1.25,26.58,55.77,1870.55,5.35,Sandy,7.14,Rice,Flowering,Zaid,Sprinkler,Rainwater,6.5,Yes,64.06,North,1919.79,142.20299999999997,0.22580666873369343,7.3020695132069875
7.11,58.64,0.76,2.72,28.84,55.49,950.73,5.84,Loamy,19.4,Sugarcane,Flowering,Rabi,Rainfed,River,5.09,Yes,112.32,West,1009.37,168.4256,0.18589937814183857,7.378590812099872
7.77,15.55,1.22,2.37,20.29,70.49,509.27,4.22,Sandy,10.66,Rice,Sowing,Rabi,Rainfed,River,9.76,Yes,79.5,Central,524.8199999999999,85.62379999999999,0.3089672797081834,7.266297947636661
7.18,28.52,0.8,0.63,40.14,53.99,1282.96,8.91,Loamy,18.75,Cotton,Vegetative,Kharif,Sprinkler,Reservoir,14.53,Yes,24.39,West,1311.48,357.6474,0.39931124253378614,7.681633514865392
5.96,63.86,1.4,2.16,18.05,86.43,1446.51,6.39,Sandy,10.58,Rice,Sowing,Zaid,Drip,Reservoir,1.49,Yes,20.88,North,1510.37,115.3395,0.36675059592747394,7.353121317561268
4.98,38.42,1.25,1.62,23.52,49.88,593.99,5.7,Clay,4.51,Wheat,Sowing,Rabi,Canal,Reservoir,11.87,No,43.84,South,632.41,134.064,0.39008018926868493,7.068323266629862
6.81,30.11,1.03,1.82,34.97,65.06,2365.18,4.75,Silt,9.95,Rice,Harvest,Rabi,Sprinkler,Rainwater,8.57,No,48.42,North,2395.29,166.1075,0.31133626334967063,7.730239907361883
5.33,34.26,1.22,0.3,30.7,63.91,1394.17,9.36,Silt,8.92,Maize,Harvest,Zaid,Rainfed,Groundwater,4.8,No,106.02,Central,1428.43,287.352,0.6618946370558408,7.582248042799795
6.12,14.71,1.4,2.25,24.66,82.24,1794.78,8.56,Sandy,2.11,Rice,Harvest,Rabi,Drip,Groundwater,4.14,Yes,77.43,South,1809.49,211.08960000000002,0.3582122232576188,7.615317265225832
7.89,30.71,0.83,0.55,30.43,28.81,1162.28,5.43,Loamy,13.66,Cotton,Vegetative,Zaid,Drip,Groundwater,12.78,No,117.69,South,1192.99,165.23489999999998,0.428845556752228,6.777291519214133
5.8,12.55,0.88,0.49,19.19,75.49,1332.17,9.66,Silt,7.4,Wheat,Flowering,Kharif,Rainfed,Reservoir,7.86,No,31.55,North,1344.72,185.3754,0.4641138351896721,7.279079565412526
7.83,62.09,0.4,2.32,21.32,90.63,639.42,10.34,Loamy,5.68,Wheat,Harvest,Rabi,Canal,River,7.92,Yes,56.77,South,701.51,220.4488,0.11375888535665801,7.566948285792229
5.72,14.69,0.65,1.34,18.41,42.77,1185.74,4.44,Silt,3.24,Potato,Flowering,Zaid,Sprinkler,Rainwater,13.76,No,99.89,South,1200.43,81.74040000000001,0.245122458032985,6.670000121179471
6.4,20.84,1.11,0.29,41.09,33.0,1274.16,8.11,Sandy,6.84,Cotton,Harvest,Kharif,Drip,Reservoir,9.5,No,93.08,South,1295.0,333.2399,0.6208265189803192,7.21300955200022
6.67,65.0,0.9,3.18,21.27,92.72,1097.07,6.2,Clay,10.01,Sugarcane,Harvest,Rabi,Drip,Groundwater,8.71,Yes,115.8,East,1162.07,131.874,0.19500001505372558,7.5873887594229785
5.32,14.13,1.47,0.19,36.66,54.15,1441.78,9.0,Clay,5.37,Wheat,Vegetative,Zaid,Canal,Groundwater,11.17,Yes,112.92,West,1455.91,329.93999999999994,0.8043728156701697,7.593947832085443
7.28,59.38,1.01,1.69,26.5,94.9,508.44,5.83,Clay,11.18,Maize,Vegetative,Kharif,Sprinkler,Groundwater,13.93,Yes,16.32,East,567.82,154.495,0.318791626036431,7.83036599760111
6.61,30.97,1.52,3.43,38.19,71.98,1263.19,5.13,Silt,14.72,Sugarcane,Flowering,Rabi,Canal,Groundwater,12.2,No,10.02,South,1294.16,195.91469999999998,0.2949916355004941,7.919325717469041
6.0,36.93,0.37,0.42,12.21,33.39,1087.82,7.93,Silt,11.95,Potato,Sowing,Rabi,Rainfed,River,4.28,Yes,53.63,West,1124.75,96.8253,0.23155874823949424,6.012961571435738
7.28,27.14,0.95,1.95,25.7,44.65,740.65,9.37,Clay,2.9,Sugarcane,Harvest,Rabi,Drip,Reservoir,1.49,No,110.38,North,767.79,240.80899999999997,0.27917138278387227,7.0462163756242475
7.24,61.71,1.07,0.59,38.49,67.68,1965.85,9.65,Sandy,15.32,Rice,Flowering,Kharif,Canal,River,8.83,No,40.36,Central,2027.56,371.42850000000004,0.5145921065614676,7.86557298561957
8.18,43.19,1.09,1.58,38.5,45.01,1778.44,6.73,Clay,16.75,Maize,Sowing,Kharif,Sprinkler,Reservoir,1.2,No,83.73,West,1821.63,259.105,0.35240226313295286,7.45811983449527
7.63,34.41,1.27,2.6,31.81,43.3,697.21,10.47,Clay,5.95,Rice,Sowing,Rabi,Drip,River,0.64,No,89.94,East,731.62,333.0507,0.3021600916324341,7.228659097093841
6.45,59.55,0.96,2.64,40.63,45.42,1902.3,8.11,Loamy,6.34,Maize,Flowering,Zaid,Sprinkler,Rainwater,9.93,Yes,16.47,North,1961.85,329.5093,0.23407262184640004,7.521000983561548
6.09,52.18,0.91,2.5,30.89,31.59,1184.93,10.84,Sandy,12.72,Sugarcane,Flowering,Zaid,Rainfed,Groundwater,9.42,Yes,54.26,North,1237.1100000000001,334.8476,0.23111172096338664,6.88429738131747
7.72,12.88,1.35,2.85,32.08,58.62,755.06,4.83,Loamy,3.09,Maize,Harvest,Zaid,Sprinkler,River,3.38,Yes,108.33,South,767.9399999999999,154.94639999999998,0.3005854772876888,7.539840342038364
5.65,62.33,0.73,0.39,13.69,47.76,914.52,8.74,Silt,11.51,Sugarcane,Harvest,Zaid,Canal,Groundwater,1.38,Yes,87.55,West,976.85,119.6506,0.42211234154132066,6.484382379242287
6.18,59.5,0.7,2.53,33.1,53.84,1531.02,7.74,Sandy,13.74,Potato,Sowing,Rabi,Canal,River,0.57,No,70.82,West,1590.52,256.194,0.1809041221129812,7.486110944821653
5.31,15.44,1.31,0.77,35.04,44.97,206.06,9.11,Silt,2.5,Rice,Harvest,Kharif,Rainfed,River,2.35,Yes,77.17,North,221.5,319.21439999999996,0.5539500503997454,7.363120284484331
5.95,59.45,0.63,1.23,12.74,25.2,633.53,7.36,Silt,19.11,Maize,Flowering,Kharif,Canal,Reservoir,13.51,No,61.46,West,692.98,93.7664,0.24882003935973382,5.774700602757811
5.16,47.31,1.22,2.96,40.71,52.62,1881.1,6.22,Sandy,5.07,Maize,Harvest,Rabi,Canal,Groundwater,10.61,Yes,29.44,North,1928.4099999999999,253.2162,0.2685610310050025,7.670036747695892
7.12,46.1,0.54,3.4,28.44,47.32,289.61,5.44,Silt,11.64,Potato,Harvest,Zaid,Sprinkler,Rainwater,11.13,No,19.36,West,335.71000000000004,154.7136,0.11576079027561566,7.205472431171046
6.22,63.25,1.53,1.66,17.17,80.36,307.0,6.03,Clay,13.62,Sugarcane,Vegetative,Rabi,Sprinkler,Reservoir,2.07,Yes,23.38,East,370.25,103.53510000000001,0.45437461114043864,7.230404704940994
6.89,62.59,1.35,0.14,27.18,93.92,2014.27,5.98,Clay,17.43,Maize,Vegetative,Zaid,Drip,Groundwater,6.75,No,46.24,North,2076.86,162.53640000000001,0.7812544480702122,7.845316423173911
5.42,30.59,1.19,3.37,29.22,62.48,1259.2,8.78,Silt,10.46,Sugarcane,Sowing,Rabi,Rainfed,Reservoir,5.4,No,95.08,Central,1289.79,256.55159999999995,0.2408350991549922,7.510247507332175
6.63,33.57,1.03,3.47,35.41,26.35,2046.94,6.2,Silt,4.17,Potato,Sowing,Kharif,Drip,River,0.73,No,76.73,North,2080.51,219.54199999999997,0.20735968361294776,6.839533717102295
7.84,43.49,0.76,1.35,14.32,74.23,1171.28,7.91,Silt,14.8,Rice,Sowing,Zaid,Drip,River,12.81,No,65.3,West,1214.77,113.27120000000001,0.28020739803507516,6.969765857563691
5.86,47.11,0.59,3.06,19.43,58.22,758.79,4.07,Clay,9.7,Wheat,Sowing,Kharif,Rainfed,Rainwater,14.79,No,55.07,Central,805.9,79.0801,0.13568424598562362,7.031930816767606
6.47,37.26,1.27,2.91,16.29,83.83,1045.35,8.99,Clay,6.48,Maize,Sowing,Rabi,Rainfed,Reservoir,0.94,No,2.36,North,1082.61,146.4471,0.2812676822741173,7.220074377113512
5.69,52.14,0.52,2.95,19.45,32.02,1682.07,6.43,Sandy,3.23,Rice,Flowering,Kharif,Drip,Reservoir,8.7,No,115.37,South,1734.21,125.06349999999999,0.12367282971244696,6.435812170161219
4.88,39.06,0.34,3.43,13.45,38.28,817.38,6.97,Silt,11.88,Potato,Flowering,Zaid,Sprinkler,Reservoir,2.53,No,56.66,South,856.44,93.7465,0.0739467208432056,6.245847041833815
4.84,18.91,1.49,1.42,31.98,50.81,209.2,10.44,Sandy,4.41,Rice,Flowering,Rabi,Canal,Reservoir,13.28,Yes,60.51,South,228.10999999999999,333.8712,0.47976983382867944,7.393819124765885
6.53,58.66,0.61,0.41,12.99,62.42,1904.47,10.37,Silt,1.56,Rice,Flowering,Zaid,Drip,River,10.51,No,74.24,West,1963.13,134.7063,0.3595078070230365,6.699298102964346
5.85,29.37,0.81,2.86,40.99,36.41,1586.96,10.46,Loamy,1.81,Rice,Flowering,Rabi,Drip,Reservoir,1.86,No,46.76,Central,1616.33,428.75540000000007,0.19049188820406646,7.308841413364318
7.43,11.33,0.57,1.39,24.3,94.89,1878.51,9.14,Sandy,6.25,Sugarcane,Sowing,Zaid,Canal,Rainwater,6.8,No,69.55,North,1889.84,222.10200000000003,0.2138959023925497,7.7436282661985105
7.36,53.53,0.86,2.29,40.73,42.62,1995.88,5.5,Clay,13.5,Rice,Flowering,Kharif,Sprinkler,Reservoir,9.05,Yes,115.27,Central,2049.4100000000003,224.015,0.23222076946532638,7.4598644483372984
6.24,21.4,0.61,0.84,31.34,82.88,1137.5,5.71,Loamy,7.97,Rice,Sowing,Kharif,Sprinkler,Groundwater,2.59,Yes,81.09,North,1158.9,178.9514,0.2863224529357414,7.862673932959056
6.66,62.65,0.71,0.54,17.02,43.76,534.55,5.76,Sandy,8.45,Cotton,Harvest,Kharif,Canal,Rainwater,14.23,Yes,70.16,East,597.1999999999999,98.03519999999999,0.379147799790791,6.614451031682175
7.54,62.91,1.26,1.28,23.02,80.03,1929.26,7.38,Sandy,3.6,Sugarcane,Harvest,Rabi,Sprinkler,Rainwater,8.91,No,57.98,West,1992.17,169.8876,0.43995128417933366,7.5193076229394045
7.47,28.0,1.09,1.88,24.18,70.5,381.81,9.06,Loamy,16.81,Rice,Harvest,Rabi,Rainfed,Rainwater,6.49,Yes,17.7,South,409.81,219.07080000000002,0.3209758005512445,7.4417249999339745
7.63,10.89,1.43,1.74,31.6,48.82,690.69,4.68,Silt,13.1,Potato,Vegetative,Rabi,Canal,River,7.31,No,52.02,South,701.58,147.888,0.41995811541073125,7.341945184688709
6.95,37.06,0.55,2.24,28.57,29.42,422.66,4.73,Silt,12.34,Rice,Harvest,Rabi,Drip,Rainwater,1.54,Yes,19.77,West,459.72,135.13610000000003,0.15679268929009696,6.735220950631965
5.66,46.85,1.36,2.12,18.49,37.02,1190.27,6.34,Loamy,11.32,Potato,Harvest,Rabi,Rainfed,Rainwater,6.92,Yes,62.22,North,1237.12,117.22659999999999,0.3617900446055028,6.530148207244485
7.08,11.05,0.75,3.06,25.81,74.48,1442.67,8.99,Loamy,15.09,Cotton,Vegetative,Rabi,Drip,Groundwater,14.82,Yes,24.6,East,1453.72,232.0319,0.1695141105040285,7.561812713812194
7.57,58.29,1.09,2.7,37.24,58.06,107.45,8.75,Sandy,1.11,Cotton,Harvest,Kharif,Sprinkler,Reservoir,11.0,Yes,35.41,South,165.74,325.85,0.2581975917726451,7.679322805744804
8.01,33.09,0.96,2.31,13.3,43.31,1018.67,5.74,Silt,18.95,Wheat,Harvest,Rabi,Canal,River,11.34,Yes,3.44,South,1051.76,76.34200000000001,0.2546656378515616,6.357882127065476
5.49,8.86,1.55,2.58,15.35,71.04,2119.8,7.17,Sandy,8.55,Cotton,Harvest,Rabi,Drip,River,11.01,No,24.28,East,2128.6600000000003,110.0595,0.35974285877006923,6.995275193311399
7.59,32.89,0.93,3.16,32.36,41.86,1781.64,10.06,Loamy,16.07,Potato,Sowing,Rabi,Sprinkler,Groundwater,13.45,No,18.13,North,1814.5300000000002,325.5416,0.20176275628925947,7.211991767823857
8.05,43.76,1.19,2.57,37.81,77.1,1752.56,7.2,Clay,3.78,Cotton,Sowing,Zaid,Sprinkler,Rainwater,6.91,Yes,24.8,East,1796.32,272.232,0.2876820724517809,7.978019875052588
5.86,43.14,1.03,2.48,23.38,60.35,1465.67,9.95,Sandy,17.15,Sugarcane,Vegetative,Zaid,Drip,Reservoir,5.01,No,93.21,West,1508.8100000000002,232.63099999999997,0.259264859728204,7.252750378320654
6.97,43.92,0.85,1.68,33.17,76.41,1118.89,6.39,Silt,14.17,Sugarcane,Flowering,Zaid,Rainfed,River,1.22,No,79.64,South,1162.8100000000002,211.9563,0.2754810764224401,7.838153904875567
6.69,50.7,0.66,2.5,17.05,26.04,677.81,7.6,Silt,6.99,Cotton,Sowing,Kharif,Canal,River,10.67,No,13.73,Central,728.51,129.58,0.17275210577780392,6.098033831909937
7.17,39.79,1.1,1.05,20.3,42.36,1935.7,7.64,Loamy,12.53,Sugarcane,Harvest,Rabi,Sprinkler,Groundwater,6.5,No,86.44,Central,1975.49,155.092,0.42956265968722496,6.757987646221499
6.1,45.7,0.34,1.19,40.02,45.87,1027.08,4.33,Sandy,1.64,Potato,Vegetative,Zaid,Drip,Rainwater,13.63,No,82.65,North,1072.78,173.28660000000002,0.14431775891101942,7.515735235601893
6.27,60.25,1.41,0.61,35.68,41.87,744.09,7.98,Clay,12.8,Sugarcane,Vegetative,Zaid,Drip,Groundwater,2.62,Yes,115.38,South,804.34,284.7264,0.6290226523904067,7.309829042978113
7.93,37.37,1.53,2.61,36.57,79.39,2145.35,9.24,Loamy,2.7,Cotton,Flowering,Kharif,Canal,Rainwater,3.58,Yes,14.62,North,2182.72,337.90680000000003,0.35334530712228424,7.973945025149358
6.85,41.21,0.5,0.99,30.03,94.78,876.88,7.85,Silt,17.41,Rice,Harvest,Zaid,Drip,Reservoir,10.07,No,92.34,West,918.09,235.7355,0.2241480717402152,7.954106577125608
6.11,13.11,1.45,2.5,23.68,54.33,740.04,7.22,Loamy,18.23,Rice,Sowing,Kharif,Drip,Rainwater,14.67,No,1.1,West,753.15,170.96959999999999,0.3466246080852309,7.160484350627562
8.15,13.45,1.57,0.8,34.19,78.88,2174.44,5.66,Sandy,11.83,Potato,Sowing,Kharif,Canal,River,10.98,No,53.8,East,2187.89,193.5154,0.6271260794621514,7.900231640327373
6.88,61.45,1.22,0.39,18.56,70.24,286.34,6.5,Clay,5.07,Sugarcane,Flowering,Zaid,Canal,River,3.49,Yes,93.17,West,347.78999999999996,120.63999999999999,0.6300464741920015,7.17369345709757
7.16,9.0,0.5,2.37,20.59,92.95,1328.28,7.31,Clay,9.42,Rice,Harvest,Rabi,Rainfed,Rainwater,9.77,Yes,90.53,South,1337.28,150.5129,0.13834176267742007,7.557389608328725
5.51,62.1,1.44,3.01,39.71,44.56,706.74,9.39,Silt,19.06,Potato,Vegetative,Kharif,Rainfed,Reservoir,3.33,No,76.19,West,768.84,372.87690000000003,0.3068243673566749,7.479004619678645
5.46,57.19,1.28,0.74,24.4,76.25,304.22,8.76,Loamy,5.65,Potato,Flowering,Kharif,Drip,Rainwater,9.08,Yes,107.95,North,361.41,213.74399999999997,0.5513717181603406,7.529137893312772
6.49,60.14,0.92,2.41,24.86,29.95,1725.27,8.56,Silt,11.39,Sugarcane,Sowing,Kharif,Sprinkler,River,12.73,No,119.4,West,1785.41,212.8016,0.23885525071897304,6.614131590034487
8.07,15.3,0.84,1.45,40.1,57.95,1991.15,5.04,Silt,15.96,Maize,Vegetative,Zaid,Drip,Rainwater,6.8,No,81.28,Central,2006.45,202.104,0.29479954022064486,7.751387142091063
6.75,33.08,0.34,2.24,13.91,82.37,1566.54,8.99,Clay,9.4,Sugarcane,Sowing,Rabi,Sprinkler,Reservoir,8.76,Yes,50.93,West,1599.62,125.0509,0.09978947060837091,7.044701696266382
5.34,60.35,1.53,0.97,38.94,54.17,1194.28,5.33,Loamy,18.47,Cotton,Flowering,Rabi,Sprinkler,River,7.74,Yes,102.16,North,1254.6299999999999,207.5502,0.5747294257454708,7.654623210272056
7.78,26.61,0.93,0.91,27.24,67.84,715.1,6.1,Silt,4.46,Cotton,Sowing,Rabi,Sprinkler,River,2.28,Yes,119.3,East,741.71,166.164,0.3967008101145762,7.522379463188774
7.01,51.35,0.65,1.97,23.23,81.68,1319.04,9.83,Loamy,5.34,Wheat,Harvest,Rabi,Canal,River,8.01,Yes,8.39,East,1370.3899999999999,228.3509,0.19791207302307146,7.548780611472395
6.01,9.08,0.48,1.3,17.19,43.01,1744.19,4.27,Loamy,12.76,Wheat,Harvest,Kharif,Sprinkler,Rainwater,7.34,No,12.52,North,1753.27,73.40129999999999,0.1895418047674417,6.60711210652362
7.23,32.98,0.92,2.64,35.96,69.83,2275.3,6.71,Loamy,15.14,Potato,Flowering,Zaid,Rainfed,Reservoir,9.72,No,42.22,North,2308.28,241.29160000000002,0.22533894187764542,7.828869081131236
