Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
3,6.49,60.14,0.92,2.41,24.86,29.95,1725.27,8.56,285,5,3,1,4,4,440,1,1151,4
3,8.07,15.3,0.84,1.45,40.1,57.95,1991.15,5.04,729,2,4,3,1,2,1142,1,4917,0
0,6.75,33.08,0.34,2.24,13.91,82.37,1566.54,8.99,1853,5,3,2,4,3,1338,2,3320,4
1,5.34,60.35,1.53,0.97,38.94,54.17,1194.28,5.33,968,0,0,2,4,4,1236,2,244,2
3,7.78,26.61,0.93,0.91,27.24,67.84,715.1,6.1,1364,0,3,2,4,4,694,2,1149,1
1,7.01,51.35,0.65,1.97,23.23,81.68,1319.04,9.83,1451,6,1,2,0,4,1263,2,4830,1
1,6.01,9.08,0.48,1.3,17.19,43.01,1744.19,4.27,416,6,1,1,4,2,1196,1,1202,2
1,7.23,32.98,0.92,2.64,35.96,69.83,2275.3,6.71,647,3,0,3,2,3,1434,1,2858,2
3,5.59,52.13,0.61,3.21,35.91,57.91,1000.8,5.04,1849,3,4,2,0,3,1294,2,2911,0
3,4.86,14.24,0.44,0.61,35.22,64.04,1667.75,5.04,396,6,1,2,2,4,929,2,177,1
2,7.37,60.21,0.63,1.7,32.75,59.69,295.46,8.89,862,5,0,3,1,4,1136,1,727,3
1,6.01,13.37,1.06,0.9,25.17,48.25,1515.54,8.24,861,0,3,1,2,1,1077,1,4382,2
1,8.12,45.11,0.88,0.14,23.91,91.97,626.13,6.74,352,5,0,2,4,4,1453,1,635,4
3,7.18,55.67,0.38,3.15,36.59,63.28,900.18,9.0,147,2,0,2,4,4,706,2,420,2
2,7.68,62.02,1.54,1.44,28.4,58.32,2263.44,10.32,275,2,0,2,0,3,1338,1,4531,1
2,6.9,47.61,1.57,0.37,19.49,34.77,429.37,6.58,1222,3,4,3,0,2,1032,1,3473,0
0,8.03,30.88,1.33,2.68,32.85,43.17,1944.09,9.93,687,3,3,2,4,1,752,1,1704,3
2,7.53,36.41,1.53,2.9,39.28,67.89,345.07,10.55,1513,0,4,2,0,4,184,2,1285,1
1,7.21,61.98,0.35,0.16,30.98,48.71,1122.25,8.6,178,4,0,3,2,4,546,2,5218,3
0,8.17,15.29,1.44,2.11,21.47,32.76,2106.81,8.95,1908,5,3,2,4,2,1163,2,2095,0
1,6.31,40.71,0.57,3.03,40.45,74.35,152.73,5.71,1219,5,0,2,2,2,1073,2,4078,0
2,4.91,54.35,1.36,1.12,24.77,49.1,750.53,8.39,884,2,3,2,2,1,1022,2,4895,2
3,6.07,24.34,1.47,3.5,21.57,29.06,1190.9,4.49,554,2,0,2,0,1,650,1,1730,0
1,4.99,42.42,0.48,2.59,14.46,78.43,2377.91,9.54,1167,2,0,2,0,1,261,1,1823,0
2,8.01,42.62,1.14,1.07,41.56,81.53,2337.82,7.55,140,2,0,1,0,4,427,1,3477,2
1,8.04,50.18,0.47,0.81,22.02,63.5,1778.4,8.94,1690,2,1,2,4,2,802,1,4229,4
1,7.91,59.66,0.6,3.19,26.3,90.09,705.3,7.63,539,4,1,2,0,3,1175,2,1186,0
1,6.68,16.83,0.74,2.69,16.94,79.49,1567.78,8.13,1871,2,4,3,1,3,423,2,3233,4
2,4.83,14.79,1.22,3.43,18.97,47.23,2252.55,6.77,1475,5,3,1,4,3,1133,1,5396,2
3,6.4,24.7,0.95,0.57,14.84,55.14,967.66,8.52,1035,6,3,1,0,1,95,1,1371,0
2,4.94,48.68,1.29,1.85,22.89,55.14,2427.44,4.45,649,6,1,2,2,1,1108,2,5366,1
2,6.25,28.58,0.32,2.84,28.4,75.38,2019.08,8.23,212,4,4,3,0,3,112,1,199,3
3,5.73,18.52,0.57,1.75,31.83,32.91,2487.87,4.55,870,6,0,2,4,4,246,1,5807,1
3,7.16,55.61,1.34,1.47,41.68,36.05,1075.6,4.4,1319,5,1,1,2,4,386,1,2634,0
3,6.19,41.12,1.14,2.2,41.96,51.8,453.31,5.81,184,3,1,3,1,4,921,1,5209,3
0,7.22,41.21,0.58,1.05,39.02,28.95,1274.59,5.32,475,4,0,3,4,2,358,1,5842,4
0,6.96,30.49,1.03,2.98,31.86,44.76,1480.11,6.16,1423,0,0,1,0,1,609,2,3942,0
3,5.73,39.74,0.84,1.53,24.82,27.68,1491.38,6.54,555,0,1,3,1,3,500,2,2049,1
1,5.63,28.11,0.32,0.44,30.53,36.48,1848.32,8.42,1151,0,1,1,1,3,1291,2,3012,1
3,7.64,27.3,1.19,1.03,19.31,62.99,2047.55,8.75,685,6,0,2,1,3,320,2,39,3
1,8.12,20.58,1.37,2.85,38.94,59.55,121.77,6.3,512,4,4,1,0,4,938,1,1111,0
2,7.25,24.58,0.83,3.5,16.39,72.54,1058.76,4.54,1380,3,1,1,0,2,927,1,244,4
0,6.05,9.29,0.42,3.23,34.42,60.15,28.5,6.68,267,4,4,1,4,4,485,2,1703,0
3,6.54,12.55,0.34,2.57,28.82,64.17,2058.21,4.33,979,2,1,1,4,4,124,1,4983,1
1,6.54,58.16,0.95,1.71,41.88,37.47,961.94,4.72,1188,5,0,2,4,1,612,2,707,4
3,5.38,60.23,1.08,1.88,24.46,88.54,1546.99,4.97,1258,3,1,2,1,3,1278,2,4847,0
2,7.23,29.13,0.81,3.02,15.67,52.99,2016.33,4.52,794,0,3,2,1,1,1148,1,2172,4
0,7.91,42.85,1.33,3.21,26.33,29.99,366.18,7.35,1633,4,4,3,0,2,1286,2,4246,0
0,7.11,24.58,1.36,3.03,28.04,42.37,1908.56,6.26,411,3,0,3,4,1,875,1,2150,1
0,4.94,23.08,1.25,1.36,28.15,35.82,2183.74,8.41,343,3,3,2,1,2,1366,1,2387,1
0,5.02,60.88,0.74,0.91,21.36,26.85,2040.11,5.11,1778,0,4,3,4,1,73,1,4022,2
1,6.69,31.48,0.75,2.03,19.44,35.76,131.65,9.79,1039,3,3,3,0,1,226,2,29,3
0,8.14,52.09,1.17,1.36,37.35,63.95,1998.88,5.48,1689,5,4,1,4,4,541,2,1858,4
0,8.18,11.6,1.25,0.96,25.27,79.29,2030.66,10.35,635,6,4,3,0,4,85,2,179,4
2,7.74,22.87,1.0,2.94,14.76,30.83,909.19,6.71,320,6,3,3,0,1,1056,2,4908,1
3,6.56,46.12,1.38,1.98,24.08,71.88,52.7,5.93,572,6,1,3,2,4,1252,2,3693,4
3,7.98,62.39,0.36,0.39,21.51,36.11,2263.03,4.54,1754,2,4,3,1,4,661,1,3783,4
0,6.35,21.33,1.23,0.73,40.87,44.42,349.17,5.73,1488,5,1,2,1,3,126,1,5307,3
0,6.48,39.74,1.23,2.22,15.09,45.73,174.33,9.99,214,0,0,2,1,2,1143,1,4498,3
0,5.76,38.95,1.34,2.28,31.18,37.13,1652.99,7.3,580,4,0,1,0,3,738,2,5376,4
1,8.16,54.46,1.52,3.06,33.79,28.34,1143.04,4.16,1075,2,0,2,1,1,724,2,4959,4
1,6.9,60.71,1.01,0.36,41.74,39.82,412.82,10.87,763,4,3,1,1,2,192,2,519,3
0,5.07,42.79,0.51,2.37,12.37,56.29,1647.77,6.33,812,6,0,2,4,1,277,2,3788,0
0,5.54,35.19,0.35,0.63,38.21,70.26,651.74,7.21,1412,5,0,3,4,4,520,1,2838,2
2,6.18,46.18,1.48,1.81,41.83,50.48,1261.71,10.27,1509,5,3,3,1,4,292,2,2783,1
0,6.47,52.15,1.12,0.32,25.52,75.25,1464.45,6.8,79,2,3,1,0,4,382,2,4436,3
2,6.93,35.49,0.33,2.64,34.24,53.06,2030.45,4.2,1878,3,3,1,4,3,476,1,4978,0
0,5.06,29.33,1.53,1.24,23.64,89.92,217.46,8.86,1798,5,0,1,2,4,1071,1,3230,3
2,5.74,53.69,1.18,3.06,15.8,43.66,1548.52,8.74,1734,4,3,2,1,4,1360,2,3289,0
3,6.86,12.77,1.32,1.62,15.14,91.42,1515.67,10.92,444,3,4,1,1,1,1372,2,2896,4
3,4.97,61.4,0.61,2.52,30.07,54.72,429.6,7.68,1403,4,0,1,2,2,256,2,753,4
0,6.0,54.83,0.61,2.92,40.07,81.76,992.01,5.51,668,4,1,3,2,3,1018,1,5544,4
1,6.83,54.44,1.08,1.64,20.24,64.53,1317.95,6.29,1459,2,4,3,4,1,409,2,3244,0
0,6.82,18.49,0.85,3.26,30.75,44.31,939.0,5.89,1850,3,1,2,2,4,1357,1,1012,1
1,4.83,41.52,1.47,0.83,33.19,27.93,1852.17,8.39,215,6,3,3,1,1,99,2,2185,3
0,6.01,57.1,0.46,2.12,17.78,32.28,210.51,9.53,808,0,3,3,2,2,459,2,1533,1
3,4.82,46.71,1.47,0.31,15.07,62.74,1402.66,5.08,972,5,4,2,4,4,617,2,2693,1
3,7.84,28.0,0.33,1.32,23.19,69.98,2353.38,9.95,71,3,3,1,2,3,1175,2,1697,3
0,6.82,13.31,1.55,3.01,35.9,43.28,1910.38,5.18,1609,6,0,2,2,1,1378,1,2511,0
1,7.61,24.62,1.52,1.67,30.87,85.02,580.95,5.85,1825,5,4,1,0,2,256,1,2777,4
2,6.5,36.85,1.4,1.09,38.55,52.38,1590.45,5.18,734,3,3,2,1,1,71,2,1711,4
0,8.1,35.09,1.23,1.64,29.18,49.98,427.46,7.6,1209,4,1,3,2,2,1377,1,5642,2
0,7.83,19.66,1.57,1.38,18.23,40.4,1371.21,9.78,313,4,1,3,2,2,1415,2,1245,1
0,4.85,12.26,0.65,3.14,17.95,94.77,148.33,5.67,1297,6,1,3,1,4,553,1,4027,1
0,6.41,37.97,0.89,1.45,22.8,53.88,2300.78,4.72,1638,4,1,3,1,2,802,2,3709,0
0,5.73,11.54,1.54,2.08,32.45,40.47,292.19,10.53,1371,4,3,1,2,3,163,2,3186,4
3,5.99,58.95,0.96,2.66,32.74,91.4,2086.73,6.83,1461,0,1,2,2,1,857,1,5162,2
0,5.73,48.98,1.59,0.96,18.0,71.8,1463.59,9.38,745,0,4,3,1,2,757,1,4075,3
0,6.41,60.83,0.41,0.28,14.45,75.68,2079.11,9.29,1491,2,1,3,1,3,4,2,4196,4
2,8.07,20.66,1.32,1.92,16.45,88.33,1848.91,9.54,843,6,4,3,2,3,503,2,4924,4
1,6.73,52.14,1.5,0.27,31.76,86.17,1862.01,8.39,1845,5,4,3,1,3,1064,1,4031,3
1,6.06,64.18,0.99,1.48,31.31,40.29,1524.25,4.36,803,3,1,2,0,3,1165,1,3503,0
2,5.22,56.56,0.68,1.75,33.39,93.05,2033.54,7.8,1472,4,4,2,2,4,29,2,1591,2
0,5.7,36.94,1.23,2.39,21.89,56.35,226.24,9.36,826,4,4,2,4,4,950,1,3817,4
1,7.08,43.12,1.38,2.25,37.4,64.62,2143.47,7.31,188,6,1,1,0,2,702,1,2575,2
0,4.95,58.28,0.34,1.01,33.96,81.59,1344.43,8.84,1287,6,3,3,1,3,720,1,4573,2
0,5.64,61.18,0.84,1.79,28.8,43.38,782.76,4.53,1718,5,3,1,4,2,628,2,5077,0
0,5.24,60.46,0.58,1.81,15.49,72.55,2328.06,9.96,407,4,1,1,4,1,1203,2,3717,1
2,6.83,58.88,0.95,2.68,16.24,34.24,1094.66,7.17,1381,4,0,1,2,2,657,1,240,3
0,6.16,51.83,0.95,2.78,36.98,41.87,36.89,9.63,794,0,1,3,2,1,1375,1,64,3
2,7.81,15.89,0.3,1.62,33.32,89.49,1215.19,9.93,1617,2,0,1,0,1,638,1,1110,4
1,4.91,42.12,1.53,1.1,19.33,29.18,2429.74,4.45,1648,4,1,1,1,4,358,2,4262,0
2,6.26,26.25,0.5,0.2,24.58,84.4,2411.38,6.07,170,0,3,2,0,2,397,2,5283,0
2,7.92,32.78,0.62,2.26,20.42,30.11,113.29,7.94,1750,3,0,1,1,2,1235,2,5750,2
0,5.35,39.18,0.54,2.35,35.5,48.03,1400.08,9.65,62,2,0,2,0,3,47,1,1857,0
2,5.41,13.05,1.13,1.55,40.99,40.94,768.77,6.13,1756,2,0,2,0,1,1381,1,4050,1
1,7.83,14.83,1.38,1.6,18.7,84.18,725.65,6.71,1263,6,3,3,4,1,232,2,94,3
3,6.83,44.42,1.4,1.13,24.56,85.06,1490.16,10.02,161,3,3,1,4,4,642,1,2121,0
1,7.97,32.4,0.95,1.35,25.9,54.84,33.55,5.11,1295,4,3,2,1,3,1322,1,5318,3
2,6.41,59.2,0.6,2.38,28.56,35.94,290.32,10.07,1720,6,1,3,4,4,861,1,4159,3
1,7.64,31.05,1.27,2.78,18.91,62.8,1502.02,10.99,1727,0,0,2,2,1,355,1,4855,3
1,8.07,52.99,1.08,2.78,41.12,72.22,1737.63,7.23,1353,5,4,2,2,1,806,2,2273,0
2,5.59,37.77,0.47,2.64,30.21,78.43,1353.39,10.11,1506,0,4,1,0,1,560,1,5563,1
0,6.74,23.3,1.23,1.95,15.69,36.7,125.32,5.81,397,5,1,1,0,4,654,1,1256,0
3,7.76,27.36,0.5,0.15,29.62,69.34,556.51,5.92,98,6,0,2,4,4,1017,1,2932,3
1,6.96,62.86,1.21,0.35,24.73,74.58,1186.43,9.63,702,3,4,3,2,1,1411,2,603,1
0,5.51,57.11,0.58,2.53,14.44,58.19,386.06,10.41,1727,6,0,1,4,1,527,1,3917,3
3,7.84,8.22,0.62,0.83,22.84,61.44,1353.88,9.42,1565,6,4,1,4,3,436,1,1424,0
0,5.21,16.2,1.46,2.53,26.27,38.31,1237.88,7.0,1634,2,4,1,4,3,1138,2,764,4
2,7.75,41.53,0.99,1.86,14.57,44.59,804.3,6.35,23,3,1,1,4,1,114,1,767,0
2,7.98,45.68,0.71,2.66,32.07,25.3,638.69,7.91,1342,2,3,3,4,3,492,1,2793,0
1,6.79,52.46,0.78,0.73,16.3,33.07,2219.99,7.16,1169,4,1,2,2,3,480,1,3850,1
1,6.59,57.69,0.75,0.83,19.93,44.47,1963.0,4.42,131,0,4,1,4,1,1071,1,4282,0
2,7.92,43.95,1.57,0.33,26.01,88.0,1517.68,7.89,1395,4,0,1,0,3,75,1,5478,3
2,7.8,24.41,1.36,2.98,34.97,58.62,1705.68,5.79,584,5,0,1,4,2,408,1,2870,1
2,7.09,17.41,1.55,3.28,29.58,66.83,411.89,6.74,301,4,3,3,1,2,1004,1,443,1
3,6.51,54.55,1.38,3.23,36.29,67.44,1299.62,8.93,946,2,4,3,0,3,680,2,1133,2
0,6.66,53.15,1.48,2.22,24.13,60.18,1879.94,10.16,597,3,1,1,2,3,204,2,1907,3
3,8.02,29.04,0.42,0.67,26.91,51.5,540.23,9.46,518,0,3,1,2,4,403,1,330,0
0,7.71,48.3,0.52,1.51,29.56,56.06,961.1,9.8,936,4,0,2,4,4,617,2,2878,1
2,4.85,59.28,1.37,1.55,34.44,52.85,837.67,9.75,324,3,1,1,0,4,108,1,5579,3
3,7.17,11.6,0.64,2.34,14.16,31.49,2178.33,9.05,1145,2,4,2,2,3,35,2,651,0
3,7.29,8.69,1.18,2.17,21.54,82.44,2224.15,5.77,761,2,3,2,4,3,129,1,98,0
3,5.62,16.53,0.76,1.75,18.24,68.41,596.66,4.54,1659,3,4,2,0,4,1194,2,2404,3
3,7.98,38.85,0.9,2.32,31.45,90.34,300.33,9.0,1444,4,0,3,0,1,1436,2,3577,2
0,8.02,17.5,0.41,3.16,35.93,79.58,1045.79,6.73,544,6,4,1,2,3,758,2,1640,3
2,8.11,20.28,0.55,1.17,18.68,36.65,2044.13,5.73,1834,2,4,2,4,3,256,1,3237,3
1,5.47,37.09,0.61,1.76,21.2,27.72,2074.33,6.92,190,4,3,3,1,4,1190,1,3371,2
3,7.96,23.23,0.73,0.36,26.82,93.66,1395.34,10.01,944,3,1,2,4,2,1007,1,1049,1
2,7.31,46.0,0.65,3.34,40.05,80.33,2025.25,8.39,1460,6,4,1,2,1,1263,2,5132,0
1,6.25,48.95,0.64,1.0,32.54,47.46,182.7,7.91,13,5,1,2,4,2,930,1,2380,1
0,6.42,49.03,1.19,0.95,24.71,37.68,44.92,8.78,72,3,4,3,2,4,36,1,4451,4
3,6.32,53.44,1.39,0.94,14.89,66.82,1093.6,4.1,1449,4,3,1,4,2,1226,1,3507,3
2,6.24,61.95,1.25,0.59,41.9,62.87,2016.14,7.65,1684,3,4,2,2,2,206,1,623,3
2,8.02,37.96,1.34,1.84,38.08,89.19,481.84,9.81,977,5,0,2,4,4,356,2,3165,3
0,7.19,58.38,0.37,2.58,12.94,93.67,2111.08,8.94,340,4,3,2,1,1,574,1,754,0
1,5.23,47.14,0.31,0.6,12.9,30.08,77.86,9.31,244,0,4,1,4,4,609,2,765,4
2,6.15,27.09,0.38,0.47,41.49,74.37,1811.62,4.63,1250,2,4,3,4,1,423,1,1983,3
1,7.37,37.42,1.06,2.92,33.31,93.45,1671.17,10.28,1518,5,4,2,1,1,188,1,4566,2
3,5.52,21.03,0.72,0.24,27.72,63.69,1775.88,7.54,1077,2,4,1,1,4,406,1,2568,3
3,6.32,57.48,0.94,1.01,40.11,85.73,2035.7,10.28,1448,6,3,1,0,4,1010,2,3489,3
2,7.86,18.04,0.56,1.05,24.99,39.74,634.19,7.65,622,2,0,3,2,3,944,2,384,4
2,6.98,37.82,1.59,3.04,29.19,59.49,318.58,10.28,1854,5,4,3,2,2,1025,2,2021,3
1,6.19,52.25,0.79,0.41,41.38,49.94,302.47,8.41,1325,4,4,1,4,4,440,2,3534,1
3,5.16,34.78,1.57,0.76,13.58,76.53,1787.43,6.46,973,6,4,2,1,2,821,1,549,0
1,6.02,52.08,0.67,2.9,36.52,67.6,1783.67,8.79,1031,4,1,2,0,2,567,1,179,1
2,4.9,61.89,0.82,2.36,34.3,39.67,1049.17,7.32,558,0,1,2,4,1,250,2,1036,4
1,5.15,40.64,0.4,2.34,30.17,74.88,2340.39,9.99,534,2,0,1,2,2,843,1,3985,4
2,6.41,25.05,1.18,2.11,17.82,81.81,45.22,9.08,1737,0,4,2,2,1,1409,1,4056,0
3,5.89,26.93,1.39,0.24,12.79,53.06,567.3,7.25,1322,0,0,1,4,4,1067,2,3780,0
1,6.42,33.82,0.81,1.24,19.89,43.95,2167.43,4.07,449,4,0,3,2,3,662,2,4762,1
3,7.56,56.59,0.35,1.53,17.13,26.66,1257.32,6.69,411,0,1,1,1,1,445,1,1982,3
1,7.72,63.26,1.02,0.28,41.39,48.52,48.45,10.64,1062,3,4,1,4,4,393,2,3395,2
1,6.87,39.14,1.12,1.08,30.47,83.08,770.11,7.4,1137,6,0,2,2,4,1282,1,430,0
1,7.72,26.56,1.25,0.2,33.6,45.74,2378.54,5.51,992,3,0,2,0,2,532,2,5867,1
0,6.38,18.73,0.93,2.93,15.86,85.41,1682.44,8.04,701,2,0,1,0,3,789,1,5074,4
2,6.63,32.84,0.81,0.63,36.36,28.2,2339.4,10.02,1509,6,3,1,4,2,303,2,5353,3
0,5.98,50.01,0.93,0.25,23.5,64.21,2408.99,10.47,656,0,1,1,4,1,827,2,34,0
3,5.25,21.52,1.26,1.44,15.75,33.01,487.46,6.38,780,6,4,2,2,1,1197,2,5086,0
0,5.4,55.32,1.27,3.21,14.79,29.35,862.25,5.39,137,0,4,2,2,4,56,1,1207,0
1,6.15,18.29,0.93,3.27,33.05,69.28,719.54,5.74,707,5,1,3,1,2,571,1,2584,2
1,6.06,49.48,0.65,0.85,36.99,61.84,2177.48,10.78,457,6,4,3,0,1,1100,1,3676,4
0,5.87,60.79,0.46,2.55,13.4,50.62,261.01,10.48,1665,5,4,1,0,4,1284,2,5047,1
2,6.21,63.62,0.99,2.84,28.07,70.28,2383.12,10.31,505,4,4,2,0,3,432,1,1673,0
1,7.13,10.16,0.54,1.11,33.16,31.82,157.25,8.67,1634,0,0,3,1,4,1276,1,3736,0
2,6.27,54.89,0.8,2.05,39.04,77.06,571.34,4.84,1246,2,3,1,1,4,887,2,4488,4
3,6.85,46.86,0.83,3.43,18.24,32.52,1362.21,6.5,1472,4,1,2,2,1,887,1,4632,2
1,7.68,31.32,1.24,2.48,17.5,78.18,643.25,8.21,1791,0,3,2,0,1,491,2,1781,0
3,4.92,8.35,0.59,0.24,18.87,79.03,778.07,7.61,1698,6,4,3,2,2,632,2,1783,1
0,7.7,9.24,1.1,2.72,40.94,75.84,529.08,5.51,1457,3,1,2,2,2,306,2,4496,3
3,8.1,19.68,0.63,1.42,29.26,25.02,82.93,10.64,257,5,0,3,1,2,36,2,2921,3
1,7.49,52.1,0.43,2.96,18.23,56.59,2140.75,4.93,1135,3,0,3,1,4,1012,1,4869,0
3,7.76,39.81,1.55,1.0,28.39,37.49,788.67,10.29,1865,3,1,1,1,3,663,1,4606,2
1,6.6,10.67,1.26,2.09,36.31,59.17,568.94,5.42,1526,5,0,3,0,3,513,2,449,4
2,7.53,14.41,0.37,0.72,34.0,42.2,1027.85,4.69,970,6,4,2,1,2,143,1,3105,3
1,4.9,54.54,0.72,0.1,38.72,82.94,839.04,4.31,1330,3,4,1,0,4,1391,1,2595,2
2,6.3,42.87,0.86,1.83,12.07,39.65,899.2,4.87,1378,3,3,2,1,3,1000,2,2555,2
1,7.22,59.2,1.36,0.16,16.2,47.2,916.28,5.33,1427,3,1,1,4,4,872,2,117,2
2,5.87,33.05,0.43,1.01,37.69,29.54,1011.28,6.81,1215,6,0,1,1,3,1189,2,4309,3
3,5.99,18.42,1.18,1.38,32.02,66.98,307.12,6.68,566,3,1,3,2,4,551,2,2062,0
2,5.72,26.23,0.68,0.7,35.06,69.66,1259.91,10.25,1483,5,0,3,4,2,1345,1,4967,1
1,5.05,14.76,0.65,0.89,40.35,65.2,2127.97,7.57,874,2,4,2,0,3,199,1,648,0
1,6.71,26.5,0.34,1.69,33.29,82.91,1395.23,7.53,565,6,0,3,4,1,860,2,585,1
0,4.87,50.71,0.36,0.9,19.31,58.44,2397.87,7.82,1281,6,4,3,4,3,313,2,1184,2
3,5.59,37.75,0.98,0.33,21.8,86.88,81.25,8.7,1453,0,4,2,1,1,613,1,2591,1
2,6.9,22.62,0.46,0.27,33.31,83.28,1019.79,5.05,590,2,0,2,0,4,881,1,5442,0
1,5.55,15.12,1.56,3.37,41.85,89.41,1414.41,7.8,638,0,0,3,2,2,830,2,1846,3
1,5.96,58.84,0.45,3.14,20.4,45.07,102.98,5.3,148,5,1,3,4,4,561,1,997,2
3,6.67,37.17,0.84,3.48,22.75,56.45,2326.25,9.66,1466,6,1,1,0,3,1429,1,1754,3
0,7.36,57.21,0.69,2.86,36.14,76.11,2343.52,10.93,558,3,4,2,0,4,128,1,4572,4
3,7.99,9.01,0.96,1.11,14.41,31.22,2359.28,7.07,1164,3,1,1,4,4,481,1,5581,2
1,5.12,41.7,0.81,0.16,17.39,72.76,83.61,5.75,1462,6,4,3,1,3,347,1,1798,0
3,6.54,40.68,0.8,0.65,37.32,32.83,1600.81,7.11,1030,5,0,2,0,2,280,1,3559,2
1,6.78,40.68,1.08,0.45,34.03,37.27,1623.08,5.83,1787,4,3,1,2,2,1370,2,3468,1
1,7.02,32.33,0.36,3.16,17.25,45.53,2245.53,10.21,527,4,4,1,2,2,234,1,1637,3
2,4.9,27.94,1.12,2.33,23.6,58.2,2133.02,6.83,136,6,1,2,1,4,50,2,5840,1
0,6.26,63.77,1.09,0.49,37.82,84.38,828.16,4.81,236,4,0,3,1,4,612,1,79,1
0,7.36,37.06,0.39,2.18,27.68,34.83,527.53,10.29,755,4,0,1,1,2,1143,2,5113,2
0,6.78,23.88,0.59,1.97,18.9,92.73,2433.18,5.53,1406,3,3,3,0,2,1,1,4602,4
2,7.13,49.03,1.06,2.13,17.88,85.95,156.26,4.2,533,6,1,1,2,1,1255,1,333,1
2,7.51,53.75,0.82,3.26,31.85,36.01,1916.23,9.76,955,5,3,2,0,3,780,2,4008,4
2,7.03,53.34,1.37,0.96,38.05,79.98,682.34,10.74,1545,5,0,3,0,3,1401,1,4025,1
0,7.72,18.97,1.4,3.24,37.48,92.13,1034.38,7.31,617,6,3,1,1,4,120,1,3408,1
1,5.66,8.97,1.48,1.09,29.49,29.33,1065.68,4.07,686,6,4,2,2,1,648,2,3010,2
1,7.66,26.54,0.93,1.86,31.53,86.82,1089.83,5.76,1498,6,4,1,4,2,305,2,5719,1
0,5.24,20.56,1.14,0.22,14.45,84.53,375.53,10.35,944,4,3,2,0,1,497,2,3301,1
1,4.92,47.44,0.66,3.22,37.11,46.62,1826.17,10.08,371,2,1,3,4,4,1012,2,836,3
1,6.39,28.46,0.34,3.22,37.97,75.16,49.88,7.78,732,5,0,2,2,3,671,1,1799,3
0,5.14,29.48,0.62,2.6,37.57,25.21,1956.11,7.91,1598,6,3,2,4,1,1245,1,3512,0
2,7.97,32.76,1.36,2.07,34.65,89.36,2119.77,6.25,1283,3,4,3,4,3,44,1,1041,4
3,6.61,29.74,1.01,2.99,41.82,40.12,1045.37,4.21,1491,3,1,3,1,1,1372,2,569,2
1,6.28,23.48,1.07,3.01,19.74,66.36,580.41,10.64,1138,0,1,1,1,3,1094,2,798,3
2,5.98,61.1,1.24,0.84,39.72,66.72,1686.61,7.48,1375,0,3,3,0,4,1270,2,75,2
1,6.37,14.21,0.67,1.12,39.24,92.86,1853.39,8.89,1609,4,1,2,2,2,1221,2,4746,2
0,6.2,22.86,1.02,3.37,16.73,94.78,1129.22,10.74,926,4,3,2,1,2,1148,2,5259,4
1,5.79,13.98,1.3,3.08,15.33,27.53,70.7,10.91,1139,4,1,2,1,3,67,1,2668,2
3,6.99,62.58,0.8,1.94,27.98,57.05,392.43,9.91,1274,0,0,1,2,3,1308,1,2751,4
0,6.84,33.38,0.58,2.55,26.51,41.63,1194.07,10.02,595,3,1,3,1,4,712,2,5345,1
3,7.65,55.99,1.25,0.44,41.99,38.93,1480.15,7.13,1020,2,1,2,2,1,840,2,2580,3
0,7.39,13.72,1.22,2.5,27.43,76.26,1820.94,4.34,290,6,3,3,1,2,900,2,3529,2
0,5.01,42.98,1.41,0.47,13.9,35.27,768.33,6.65,747,0,3,2,2,1,1295,1,2778,0
1,7.08,21.79,0.58,0.52,25.45,81.52,1929.8,4.39,245,2,4,3,2,1,1012,2,5659,0
3,6.24,34.28,0.58,1.28,27.55,52.99,1451.85,10.08,224,2,4,3,0,2,448,1,334,0
0,7.92,50.73,1.39,2.21,29.83,52.56,832.28,9.26,1752,3,4,3,0,4,655,1,3235,1
1,6.89,44.52,1.13,0.58,36.91,46.91,181.68,8.59,1180,5,4,1,0,2,1009,2,4613,4
0,7.56,57.84,1.05,2.89,16.32,92.93,1970.21,9.97,1548,5,1,2,1,3,1166,1,4079,2
3,5.81,34.58,1.45,2.46,26.53,38.43,1240.78,6.28,800,4,1,2,4,4,1013,2,3,1
1,5.79,11.27,1.38,0.69,38.2,77.22,615.34,5.94,710,5,3,1,4,3,1328,1,1910,4
2,4.94,63.3,1.19,1.87,14.59,79.63,1451.5,5.38,549,6,1,2,1,1,876,2,2591,3
1,7.44,62.06,0.85,3.46,38.5,33.44,239.22,4.71,1409,6,1,1,2,3,1362,2,3594,2
3,5.93,24.56,1.59,2.64,23.81,36.15,2008.67,7.77,945,3,4,2,1,1,1442,1,851,4
1,5.8,52.16,0.96,2.32,33.99,90.51,1994.39,10.04,1607,5,0,2,1,1,159,1,1940,4
3,5.27,25.97,1.48,0.5,12.74,70.02,1352.03,8.7,725,6,1,3,4,1,61,1,642,1
3,6.74,27.05,1.58,0.43,19.91,89.3,1519.6,9.96,1510,5,0,2,2,1,176,2,2663,4
2,8.06,58.96,0.53,1.5,19.28,53.49,442.3,7.78,1200,0,1,2,2,2,939,2,5344,3
